source_id,ocel timestamp,ocel activity,weight_y,price_y,numbers,orders,customers,number
283.0,2019-05-27 17:03:48,pick item,0.483,1099.0,,['990035'],,['Claudia Graf']
284.0,2019-05-27 17:35:34,item out of stock,0.188,1149.0,,['990041'],,['Anahita Farhang Ghahfarokhi']
285.0,2019-05-27 17:44:23,place order,3.423,4960.99,,['990047'],,['Wil van der Aalst']
286.0,2019-05-27 17:54:51,confirm order,5.922999999999999,6397.98,,['990042'],,['Seran Uysal']
287.0,2019-05-27 17:54:52,reorder item,0.98,129.99,,['990001'],,['Marco Pegoraro']
288.0,2019-05-27 17:59:56,item out of stock,0.88,89.99,,['990046'],,['Gyunam Park']
289.0,2019-05-27 18:57:39,send package,5.968999999999999,4143.94,['660008'],"['990018', '990038', '990014', '990027']",,['Christine Dobbert']
290.0,2019-05-27 19:52:44,place order,2.815,1927.97,,['990048'],,['Christina Rensinghof']
291.0,2019-05-27 20:29:32,send package,2.325,1982.97,['660005'],"['990016', '990006']",,['Christina Rensinghof']
292.0,2019-05-27 23:25:03,place order,3.028,1513.97,,['990049'],,['Mahsa Bafrani']
293.0,2019-05-28 08:15:17,pick item,0.483,495.0,,['990044'],,['Luis Santos']
294.0,2019-05-28 08:29:06,pick item,0.21,529.0,,['990028'],,['Majid Rafiei']
295.0,2019-05-28 09:13:13,pay order,1.081,2217.99,,['990016'],,['Christina Rensinghof']
296.0,2019-05-28 09:17:12,pick item,0.483,495.0,,['990040'],,['Tobias Brockhoff']
297.0,2019-05-28 09:21:38,place order,2.04,2092.98,,['990050'],,['Claudia Graf']
298.0,2019-05-28 09:26:56,pick item,0.2,39.99,,['990036'],,['Gyunam Park']
299.0,2019-05-28 09:35:37,reorder item,0.88,89.99,,['990046'],,['Gyunam Park']
300.0,2019-05-28 09:38:13,pick item,0.44,476.0,,['990047'],,['Wil van der Aalst']
301.0,2019-05-28 09:49:33,pick item,1.37,2500.0,,['990015'],,['Luis Santos']
302.0,2019-05-28 09:49:33,create package,4.026,6770.0,['660009'],"['990005', '990042']",,['Seran Uysal']
303.0,2019-05-28 10:05:00,pick item,0.28,449.0,,['990041'],,['Anahita Farhang Ghahfarokhi']
304.0,2019-05-28 10:19:03,pick item,0.98,129.99,,['990049'],,['Mahsa Bafrani']
305.0,2019-05-28 10:19:23,pick item,0.483,1099.0,,['990046'],,['Gyunam Park']
306.0,2019-05-28 10:25:46,confirm order,3.523,1902.98,,['990035'],,['Claudia Graf']
307.0,2019-05-28 10:47:51,reorder item,1.28,149.99,,['990023'],,['Tobias Brockhoff']
308.0,2019-05-28 10:54:25,pick item,1.48,199.99,,['990042'],,['Seran Uysal']
309.0,2019-05-28 11:03:03,place order,1.66,194.98,,['990051'],,['Lisa Mannel']
310.0,2019-05-28 11:03:28,send package,2.345,3454.99,['660007'],['990015'],,['Luis Santos']
311.0,2019-05-28 11:12:33,pick item,1.37,2500.0,,['990022'],,['Tobias Brockhoff']
312.0,2019-05-28 11:12:33,create package,5.445,4522.97,['660010'],"['990031', '990040', '990023', '990022']",,['Tobias Brockhoff']
313.0,2019-05-28 11:26:38,item out of stock,0.38,29.99,,['990046'],,['Gyunam Park']
314.0,2019-05-28 11:34:27,pay order,3.523,1902.98,,['990035'],,['Claudia Graf']
315.0,2019-05-28 11:40:33,item out of stock,1.25,2200.0,,['990044'],,['Luis Santos']
316.0,2019-05-28 11:41:41,item out of stock,0.21,529.0,,['990044'],,['Luis Santos']
317.0,2019-05-28 11:49:20,item out of stock,0.2,39.99,,['990048'],,['Christina Rensinghof']
318.0,2019-05-28 11:50:36,confirm order,3.235,443.97,,['990043'],,['Wil van der Aalst']
319.0,2019-05-28 12:04:14,pick item,0.38,29.99,,['990049'],,['Mahsa Bafrani']
320.0,2019-05-28 12:05:52,pick item,0.88,89.99,,['990046'],,['Gyunam Park']
321.0,2019-05-28 12:19:52,pick item,0.172,699.0,,['990012'],,['Gyunam Park']
322.0,2019-05-28 12:25:54,place order,1.628,1732.98,,['990052'],,['Kefang Ding']
323.0,2019-05-28 12:29:53,send package,4.785,3784.96,['660006'],"['990033', '990010', '990030']",,['Wil van der Aalst']
324.0,2019-05-28 12:42:06,package delivered,7.401,3148.95,['660003'],"['990007', '990026', '990004', '990017']",,['Junxiong Gao']
325.0,2019-05-28 13:31:07,pick item,1.28,149.99,,['990024'],,['Anahita Farhang Ghahfarokhi']
326.0,2019-05-28 13:54:25,item out of stock,0.188,1149.0,,['990052'],,['Kefang Ding']
327.0,2019-05-28 13:58:57,reorder item,0.483,1099.0,,['990032'],,['Kefang Ding']
328.0,2019-05-28 14:11:35,place order,0.649,883.99,,['990053'],,['Claudia Graf']
329.0,2019-05-28 14:12:05,pick item,0.483,79.99,,['990053'],,['Claudia Graf']
330.0,2019-05-28 14:20:52,pick item,0.98,129.99,,['990025'],,['Marco Pegoraro']
331.0,2019-05-28 14:22:11,pick item,0.28,449.0,,['990042'],,['Seran Uysal']
332.0,2019-05-28 14:22:11,create package,3.405,2451.98,['660011'],"['990041', '990024']",,['Anahita Farhang Ghahfarokhi']
333.0,2019-05-28 14:51:35,pick item,1.25,2200.0,,['990020'],,['Kefang Ding']
334.0,2019-05-28 14:59:32,pick item,0.2,39.99,,['990048'],,['Christina Rensinghof']
335.0,2019-05-28 14:59:35,pick item,0.88,89.99,,['990041'],,['Anahita Farhang Ghahfarokhi']
336.0,2019-05-28 15:00:45,pick item,0.38,29.99,,['990052'],,['Kefang Ding']
337.0,2019-05-28 15:08:49,item out of stock,0.88,89.99,,['990043'],,['Wil van der Aalst']
338.0,2019-05-28 15:22:53,item out of stock,0.2,39.99,,['990036'],,['Gyunam Park']
339.0,2019-05-28 15:30:21,confirm order,3.423,4960.99,,['990047'],,['Wil van der Aalst']
340.0,2019-05-28 15:42:42,pay order,0.38,34.99,,['990031'],,['Tobias Brockhoff']
341.0,2019-05-28 15:42:58,place order,3.69,2893.98,,['990054'],,['Kefang Ding']
342.0,2019-05-28 15:50:34,package delivered,4.785,3784.96,['660006'],"['990033', '990010', '990030']",,['Wil van der Aalst']
343.0,2019-05-28 15:57:57,send package,5.445,4522.97,['660010'],"['990031', '990040', '990023', '990022']",,['Tobias Brockhoff']
344.0,2019-05-28 15:59:05,item out of stock,0.2,39.99,,['990040'],,['Tobias Brockhoff']
345.0,2019-05-28 16:01:33,send package,3.405,2451.98,['660011'],"['990041', '990024']",,['Anahita Farhang Ghahfarokhi']
346.0,2019-05-28 16:05:02,pick item,1.48,199.99,,['990044'],,['Luis Santos']
347.0,2019-05-28 16:07:01,pick item,0.88,89.99,,['990043'],,['Wil van der Aalst']
348.0,2019-05-28 16:07:01,create package,4.74,4649.97,['660012'],"['990052', '990032', '990020']",,['Kefang Ding']
349.0,2019-05-28 16:20:29,send package,4.026,6770.0,['660009'],"['990005', '990042']",,['Seran Uysal']
350.0,2019-05-28 16:30:03,confirm order,5.5360000000000005,5738.97,,['990044'],,['Luis Santos']
351.0,2019-05-28 16:41:43,pick item,1.28,149.99,,['990011'],,['Gyunam Park']
352.0,2019-05-28 16:42:56,pick item,0.38,29.99,,['990015'],,['Luis Santos']
353.0,2019-05-28 16:47:30,pick item,0.28,449.0,,['990054'],,['Kefang Ding']
354.0,2019-05-28 16:48:38,confirm order,3.028,1513.97,,['990049'],,['Mahsa Bafrani']
355.0,2019-05-28 17:01:29,reorder item,0.188,1149.0,,['990052'],,['Kefang Ding']
356.0,2019-05-28 17:02:48,pick item,0.172,699.0,,['990045'],,['Mohammadreza Fani Sani']
357.0,2019-05-28 17:15:46,item out of stock,1.48,199.99,,['990045'],,['Mohammadreza Fani Sani']
358.0,2019-05-28 17:20:33,reorder item,0.483,79.99,,['990032'],,['Kefang Ding']
359.0,2019-05-28 17:21:54,pick item,0.495,129.0,,['990012'],,['Gyunam Park']
360.0,2019-05-28 17:21:54,create package,6.3420000000000005,4691.95,['660013'],"['990046', '990011', '990013', '990012', '990036', '990009']",,['Gyunam Park']
361.0,2019-05-28 17:22:26,pick item,0.88,89.99,,['990054'],,['Kefang Ding']
362.0,2019-05-28 17:25:06,item out of stock,0.28,449.0,,['990042'],,['Seran Uysal']
363.0,2019-05-28 17:39:06,reorder item,0.2,39.99,,['990036'],,['Gyunam Park']
364.0,2019-05-28 17:45:43,place order,2.619,1702.97,,['990055'],,['Lisa Mannel']
365.0,2019-05-28 17:52:39,package delivered,5.968999999999999,4143.94,['660008'],"['990018', '990038', '990014', '990027']",,['Christine Dobbert']
366.0,2019-05-28 18:21:13,confirm order,2.815,1927.97,,['990048'],,['Christina Rensinghof']
367.0,2019-05-28 19:56:44,place order,2.596,2276.99,,['990056'],,['Christina Rensinghof']
368.0,2019-05-28 20:08:20,package delivered,2.345,3454.99,['660007'],['990015'],,['Luis Santos']
369.0,2019-05-28 21:11:54,pick item,0.483,495.0,,['990048'],,['Christina Rensinghof']
370.0,2019-05-28 23:33:03,place order,1.75,2534.99,,['990057'],,['Gyunam Park']
371.0,2019-05-29 08:30:54,confirm order,1.743,1223.98,,['990046'],,['Gyunam Park']
372.0,2019-05-29 08:41:50,pick item,0.483,79.99,,['990044'],,['Luis Santos']
373.0,2019-05-29 09:08:16,package delivered,5.445,4522.97,['660010'],"['990031', '990040', '990023', '990022']",,['Tobias Brockhoff']
374.0,2019-05-29 09:14:08,pick item,0.483,495.0,,['990056'],,['Christina Rensinghof']
375.0,2019-05-29 09:26:30,reorder item,0.88,89.99,,['990043'],,['Wil van der Aalst']
376.0,2019-05-29 09:29:48,pick item,0.483,79.99,,['990032'],,['Kefang Ding']
377.0,2019-05-29 09:31:14,place order,1.463,214.98,,['990058'],,['Mahsa Bafrani']
378.0,2019-05-29 09:50:36,package delivered,2.325,1982.97,['660005'],"['990016', '990006']",,['Christina Rensinghof']
379.0,2019-05-29 09:55:35,pick item,1.37,2500.0,,['990057'],,['Gyunam Park']
380.0,2019-05-29 09:58:19,package delivered,3.405,2451.98,['660011'],"['990041', '990024']",,['Anahita Farhang Ghahfarokhi']
381.0,2019-05-29 10:08:32,confirm order,3.69,2893.98,,['990054'],,['Kefang Ding']
382.0,2019-05-29 10:23:08,pay order,2.815,1927.97,,['990048'],,['Christina Rensinghof']
383.0,2019-05-29 10:27:42,confirm order,2.619,1702.97,,['990055'],,['Lisa Mannel']
384.0,2019-05-29 10:34:41,pick item,0.28,449.0,,['990048'],,['Christina Rensinghof']
385.0,2019-05-29 10:35:55,pay order,1.919,1646.99,,['990017'],,['Junxiong Gao']
386.0,2019-05-29 11:06:49,pay order,3.194,3127.97,,['990013'],,['Gyunam Park']
387.0,2019-05-29 11:08:36,pick item,0.483,79.99,,['990055'],,['Lisa Mannel']
388.0,2019-05-29 11:09:08,reorder item,1.28,149.99,,['990039'],,['Kefang Ding']
389.0,2019-05-29 11:09:24,pick item,0.188,1149.0,,['990052'],,['Kefang Ding']
390.0,2019-05-29 11:09:29,pick item,0.483,79.99,,['990058'],,['Mahsa Bafrani']
391.0,2019-05-29 11:09:46,confirm order,1.75,2534.99,,['990057'],,['Gyunam Park']
392.0,2019-05-29 11:09:54,pick item,0.483,79.99,,['990041'],,['Anahita Farhang Ghahfarokhi']
393.0,2019-05-29 11:18:17,pick item,0.2,39.99,,['990050'],,['Claudia Graf']
394.0,2019-05-29 11:18:17,create package,3.616,3828.98,['660014'],"['990045', '990034', '990021']",,['Mohammadreza Fani Sani']
395.0,2019-05-29 11:22:16,place order,2.76,354.98,,['990059'],,['Luis Santos']
396.0,2019-05-29 11:47:12,pick item,0.38,29.99,,['990057'],,['Gyunam Park']
397.0,2019-05-29 11:48:21,item out of stock,0.188,1149.0,,['990049'],,['Mahsa Bafrani']
398.0,2019-05-29 11:49:55,confirm order,1.463,214.98,,['990058'],,['Mahsa Bafrani']
399.0,2019-05-29 11:58:49,pick item,0.166,799.0,,['990053'],,['Claudia Graf']
400.0,2019-05-29 12:01:39,package delivered,4.026,6770.0,['660009'],"['990005', '990042']",,['Seran Uysal']
401.0,2019-05-29 12:11:16,pick item,0.28,449.0,,['990035'],,['Claudia Graf']
402.0,2019-05-29 12:13:25,pick item,0.2,39.99,,['990036'],,['Gyunam Park']
403.0,2019-05-29 12:26:33,item out of stock,0.483,79.99,,['990047'],,['Wil van der Aalst']
404.0,2019-05-29 12:28:53,pick item,0.495,129.0,,['990056'],,['Christina Rensinghof']
405.0,2019-05-29 13:04:19,place order,1.818,1702.99,,['990060'],,['Christina Rensinghof']
406.0,2019-05-29 13:09:28,pick item,1.25,2200.0,,['990047'],,['Wil van der Aalst']
407.0,2019-05-29 13:27:05,pick item,0.166,799.0,,['990056'],,['Christina Rensinghof']
408.0,2019-05-29 13:34:57,pick item,0.166,799.0,,['990060'],,['Christina Rensinghof']
409.0,2019-05-29 13:59:21,pick item,0.78,99.99,,['990052'],,['Kefang Ding']
410.0,2019-05-29 13:59:21,create package,1.76,229.98,['660015'],['990025'],,['Marco Pegoraro']
411.0,2019-05-29 13:59:41,reorder item,0.188,1149.0,,['990029'],,['Mahnaz Qafari']
412.0,2019-05-29 14:04:13,confirm order,0.2,44.99,,['990038'],,['Christine Dobbert']
413.0,2019-05-29 14:06:25,item out of stock,1.25,2200.0,,['990047'],,['Wil van der Aalst']
414.0,2019-05-29 14:23:06,item out of stock,0.78,99.99,,['990021'],,['Mohammadreza Fani Sani']
415.0,2019-05-29 14:28:25,place order,1.673,753.97,,['990061'],,['Christina Rensinghof']
416.0,2019-05-29 14:30:00,send package,6.3420000000000005,4691.95,['660013'],"['990046', '990011', '990013', '990012', '990036', '990009']",,['Gyunam Park']
417.0,2019-05-29 15:09:10,item out of stock,0.21,529.0,,['990055'],,['Lisa Mannel']
418.0,2019-05-29 15:17:24,pick item,0.28,449.0,,['990052'],,['Kefang Ding']
419.0,2019-05-29 15:23:52,confirm order,2.596,2276.99,,['990056'],,['Christina Rensinghof']
420.0,2019-05-29 15:28:13,confirm order,1.628,1732.98,,['990052'],,['Kefang Ding']
421.0,2019-05-29 15:38:06,pick item,1.28,149.99,,['990054'],,['Kefang Ding']
422.0,2019-05-29 15:38:06,create package,1.136,1387.98,['660016'],"['990007', '990026']",,['Junxiong Gao']
423.0,2019-05-29 15:42:37,pick item,0.172,699.0,,['990050'],,['Claudia Graf']
424.0,2019-05-29 15:44:58,item out of stock,0.166,799.0,,['990055'],,['Lisa Mannel']
425.0,2019-05-29 15:52:18,item out of stock,0.38,29.99,,['990044'],,['Luis Santos']
426.0,2019-05-29 15:52:29,confirm order,1.66,194.98,,['990051'],,['Lisa Mannel']
427.0,2019-05-29 15:52:50,reorder item,0.166,799.0,,['990055'],,['Lisa Mannel']
428.0,2019-05-29 16:05:52,pay order,3.423,4960.99,,['990047'],,['Wil van der Aalst']
429.0,2019-05-29 16:11:56,pick item,0.2,39.99,,['990061'],,['Christina Rensinghof']
430.0,2019-05-29 16:14:22,package delivered,6.3420000000000005,4691.95,['660013'],"['990046', '990011', '990013', '990012', '990036', '990009']",,['Gyunam Park']
431.0,2019-05-29 16:14:28,pick item,0.88,89.99,,['990051'],,['Lisa Mannel']
432.0,2019-05-29 16:14:33,confirm order,2.04,2092.98,,['990050'],,['Claudia Graf']
433.0,2019-05-29 16:14:37,pick item,1.48,199.99,,['990036'],,['Gyunam Park']
434.0,2019-05-29 16:14:37,create package,1.413,1174.98,['660017'],"['990003', '990028', '990008']",,['Majid Rafiei']
435.0,2019-05-29 16:16:17,send package,4.74,4649.97,['660012'],"['990052', '990032', '990020']",,['Kefang Ding']
436.0,2019-05-29 16:16:38,place order,1.96,274.97,,['990062'],,['Lisa Mannel']
437.0,2019-05-29 16:29:38,confirm order,0.649,883.99,,['990053'],,['Claudia Graf']
438.0,2019-05-29 16:38:05,item out of stock,1.48,199.99,,['990050'],,['Claudia Graf']
439.0,2019-05-29 16:40:58,pick item,0.28,89.99,,['990055'],,['Lisa Mannel']
440.0,2019-05-29 17:03:10,pick item,0.78,99.99,,['990061'],,['Christina Rensinghof']
441.0,2019-05-29 17:22:08,pick item,1.25,2200.0,,['990054'],,['Kefang Ding']
442.0,2019-05-29 17:29:15,reorder item,0.2,39.99,,['990040'],,['Tobias Brockhoff']
443.0,2019-05-29 17:38:50,pick item,0.78,99.99,,['990051'],,['Lisa Mannel']
444.0,2019-05-29 17:38:50,create package,0.446,888.99,['660018'],['990029'],,['Mahnaz Qafari']
445.0,2019-05-29 17:48:04,pick item,0.172,699.0,,['990048'],,['Christina Rensinghof']
446.0,2019-05-29 17:50:05,pay order,5.5360000000000005,5738.97,,['990044'],,['Luis Santos']
447.0,2019-05-29 17:53:03,place order,0.649,1299.0,,['990063'],,['Christina Rensinghof']
448.0,2019-05-29 18:01:12,pick item,0.188,1149.0,,['990029'],,['Mahnaz Qafari']
449.0,2019-05-29 18:01:12,create package,3.064,3315.97,['660019'],"['990053', '990035', '990050']",,['Claudia Graf']
450.0,2019-05-29 19:03:54,pick item,0.78,99.99,,['990062'],,['Lisa Mannel']
451.0,2019-05-29 19:08:32,send package,1.76,229.98,['660015'],['990025'],,['Marco Pegoraro']
452.0,2019-05-29 19:08:54,item out of stock,0.21,529.0,,['990061'],,['Christina Rensinghof']
453.0,2019-05-29 19:29:05,send package,3.616,3828.98,['660014'],"['990045', '990034', '990021']",,['Mohammadreza Fani Sani']
454.0,2019-05-29 19:32:41,send package,3.064,3315.97,['660019'],"['990053', '990035', '990050']",,['Claudia Graf']
455.0,2019-05-29 19:51:41,pay order,2.432,983.98,,['990024'],,['Anahita Farhang Ghahfarokhi']
456.0,2019-05-29 20:01:33,package delivered,4.74,4649.97,['660012'],"['990052', '990032', '990020']",,['Kefang Ding']
457.0,2019-05-29 20:18:44,place order,3.6010000000000004,503.95,,['990064'],,['Christine Dobbert']
458.0,2019-05-29 21:12:50,reorder item,0.2,39.99,,['990048'],,['Christina Rensinghof']
459.0,2019-05-29 21:19:02,confirm order,1.96,274.97,,['990062'],,['Lisa Mannel']
460.0,2019-05-29 22:06:14,pick item,0.495,129.0,,['990064'],,['Christine Dobbert']
461.0,2019-05-29 23:17:03,place order,2.36,294.98,,['990065'],,['Seran Uysal']
462.0,2019-05-30 01:00:00,create package,3.613,5193.97,['660020'],"['990016', '990056', '990061', '990060', '990048']",,['Christina Rensinghof']
463.0,2019-05-30 09:05:10,pay order,4.095,5989.98,,['990015'],,['Luis Santos']
464.0,2019-05-30 09:12:02,place order,2.003,3490.99,,['990066'],,['Tobias Brockhoff']
465.0,2019-05-30 09:16:40,confirm order,1.818,1702.99,,['990060'],,['Christina Rensinghof']
466.0,2019-05-30 09:31:21,reorder item,0.21,529.0,,['990061'],,['Christina Rensinghof']
467.0,2019-05-30 09:32:50,pay order,3.028,1513.97,,['990049'],,['Mahsa Bafrani']
468.0,2019-05-30 09:37:04,reorder item,0.21,529.0,,['990044'],,['Luis Santos']
469.0,2019-05-30 09:38:47,confirm order,2.76,354.98,,['990059'],,['Luis Santos']
470.0,2019-05-30 09:43:40,pick item,0.188,1149.0,,['990034'],,['Mohammadreza Fani Sani']
471.0,2019-05-30 09:45:08,pick item,0.172,699.0,,['990060'],,['Christina Rensinghof']
472.0,2019-05-30 09:49:01,pick item,0.188,1149.0,,['990066'],,['Tobias Brockhoff']
473.0,2019-05-30 10:10:22,send package,1.136,1387.98,['660016'],"['990007', '990026']",,['Junxiong Gao']
474.0,2019-05-30 10:13:37,pay order,1.463,214.98,,['990058'],,['Mahsa Bafrani']
475.0,2019-05-30 10:15:05,pay order,3.69,2893.98,,['990054'],,['Kefang Ding']
476.0,2019-05-30 10:19:45,send package,1.413,1174.98,['660017'],"['990003', '990028', '990008']",,['Majid Rafiei']
477.0,2019-05-30 10:34:44,package delivered,3.616,3828.98,['660014'],"['990045', '990034', '990021']",,['Mohammadreza Fani Sani']
478.0,2019-05-30 10:38:31,item out of stock,0.483,1099.0,,['990066'],,['Tobias Brockhoff']
479.0,2019-05-30 10:43:52,place order,2.364,6236.99,,['990067'],,['Mahnaz Qafari']
480.0,2019-05-30 10:45:36,pick item,0.21,529.0,,['990044'],,['Luis Santos']
481.0,2019-05-30 10:55:02,reorder item,0.38,29.99,,['990044'],,['Luis Santos']
482.0,2019-05-30 11:09:54,reorder item,0.483,79.99,,['990047'],,['Wil van der Aalst']
483.0,2019-05-30 11:19:57,pick item,0.2,39.99,,['990062'],,['Lisa Mannel']
484.0,2019-05-30 11:38:50,reorder item,0.188,1149.0,,['990041'],,['Anahita Farhang Ghahfarokhi']
485.0,2019-05-30 11:57:08,pick item,0.28,449.0,,['990066'],,['Tobias Brockhoff']
486.0,2019-05-30 12:02:46,package delivered,1.136,1387.98,['660016'],"['990007', '990026']",,['Junxiong Gao']
487.0,2019-05-30 12:07:51,pick item,0.483,79.99,,['990067'],,['Mahnaz Qafari']
488.0,2019-05-30 12:17:23,item out of stock,0.483,79.99,,['990064'],,['Christine Dobbert']
489.0,2019-05-30 12:21:28,reorder item,0.28,449.0,,['990042'],,['Seran Uysal']
490.0,2019-05-30 12:41:03,pick item,0.495,129.0,,['990010'],,['Wil van der Aalst']
491.0,2019-05-30 12:47:31,place order,1.43,2021.99,,['990068'],,['Marco Pegoraro']
492.0,2019-05-30 12:51:13,confirm order,0.649,1299.0,,['990063'],,['Christina Rensinghof']
493.0,2019-05-30 12:51:51,pick item,1.48,199.99,,['990035'],,['Claudia Graf']
494.0,2019-05-30 12:51:52,pick item,0.483,79.99,,['990036'],,['Gyunam Park']
495.0,2019-05-30 12:51:54,pick item,0.495,129.0,,['990043'],,['Wil van der Aalst']
496.0,2019-05-30 12:55:12,item out of stock,0.166,799.0,,['990063'],,['Christina Rensinghof']
497.0,2019-05-30 12:57:07,item out of stock,0.98,129.99,,['990062'],,['Lisa Mannel']
498.0,2019-05-30 13:08:25,item out of stock,1.48,199.99,,['990059'],,['Luis Santos']
499.0,2019-05-30 13:16:22,failed delivery,3.064,3315.97,['660019'],"['990053', '990035', '990050']",,['Claudia Graf']
500.0,2019-05-30 13:17:32,send package,0.446,888.99,['660018'],['990029'],,['Mahnaz Qafari']
501.0,2019-05-30 13:20:26,reorder item,1.25,2200.0,,['990034'],,['Mohammadreza Fani Sani']
502.0,2019-05-30 13:25:59,pick item,0.28,449.0,,['990067'],,['Mahnaz Qafari']
503.0,2019-05-30 13:56:47,pick item,0.495,129.0,,['990067'],,['Mahnaz Qafari']
504.0,2019-05-30 14:01:50,confirm order,1.43,2021.99,,['990068'],,['Marco Pegoraro']
505.0,2019-05-30 14:11:54,item out of stock,1.37,2500.0,,['990037'],,['Mahsa Bafrani']
506.0,2019-05-30 14:21:46,pick item,0.188,1149.0,,['990050'],,['Claudia Graf']
507.0,2019-05-30 14:31:12,confirm order,0.634,2042.99,,['990029'],,['Mahnaz Qafari']
508.0,2019-05-30 14:38:24,send package,3.613,5193.97,['660020'],"['990016', '990056', '990061', '990060', '990048']",,['Christina Rensinghof']
509.0,2019-05-30 14:38:58,confirm order,2.36,294.98,,['990065'],,['Seran Uysal']
